immortal_evidence_id,character_id,character_key,display_name,source_character_name,immortal_status,immortal_category,is_maiar_muddler,honorary_immortal,evidence_kind,source_id,source_name,source_type,source_url,source_command,source_date_context,source_order,evidence_excerpt,confidence,review_status,notes
immortal_2026_06_16_retired_immortals_access_293_listed_retired_immortal,char_access,Access,Access,Access,retired,Boardreader,no,no,listed_retired_immortal,2026_06_16_retired_immortals,MUME retired immortal list,in_game_retired_immortal_list,,view wizretired,List current as of 2026-06-16,293,Access is listed as retired a Boardreader.,medium,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.
immortal_2026_06_16_retired_immortals_acke_294_listed_retired_immortal,char_acke,Acke,Acke,Acke,retired,Boardreader,no,no,listed_retired_immortal,2026_06_16_retired_immortals,MUME retired immortal list,in_game_retired_immortal_list,,view wizretired,List current as of 2026-06-16,294,Acke is listed as retired a Boardreader.,medium,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.
immortal_2026_06_16_retired_immortals_ada_295_listed_retired_immortal,char_ada,Ada,Ada,Ada,retired,Boardreader,no,no,listed_retired_immortal,2026_06_16_retired_immortals,MUME retired immortal list,in_game_retired_immortal_list,,view wizretired,List current as of 2026-06-16,295,Ada is listed as retired a Boardreader.,medium,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.
immortal_2026_06_16_retired_immortals_adara_296_listed_retired_immortal,char_adara,Adara,Adara,Adara,retired,Boardreader,no,no,listed_retired_immortal,2026_06_16_retired_immortals,MUME retired immortal list,in_game_retired_immortal_list,,view wizretired,List current as of 2026-06-16,296,Adara is listed as retired a Boardreader.,medium,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.
immortal_2026_06_16_retired_immortals_aderel_297_listed_retired_immortal,char_aderel,Aderel,Aderel,Aderel,retired,Boardreader,no,no,listed_retired_immortal,2026_06_16_retired_immortals,MUME retired immortal list,in_game_retired_immortal_list,,view wizretired,List current as of 2026-06-16,297,Aderel is listed as retired a Boardreader.,medium,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.
immortal_2026_06_16_retired_immortals_aderyn_81_listed_retired_immortal,char_aderyn,Aderyn,Aderyn,Aderyn,retired,Maia,no,no,listed_retired_immortal,2026_06_16_retired_immortals,MUME retired immortal list,in_game_retired_immortal_list,,view wizretired,List current as of 2026-06-16,81,Aderyn is listed as retired a Maia.,medium,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.
immortal_2026_06_16_retired_immortals_aellynn_298_listed_retired_immortal,char_aellynn,Aellynn,Aellynn,Aellynn,retired,Boardreader,no,no,listed_retired_immortal,2026_06_16_retired_immortals,MUME retired immortal list,in_game_retired_immortal_list,,view wizretired,List current as of 2026-06-16,298,Aellynn is listed as retired a Boardreader.,medium,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.
immortal_2026_06_16_retired_immortals_aetirus_299_listed_retired_immortal,char_aetirus,Aetirus,Aetirus,Aetirus,retired,Boardreader,no,no,listed_retired_immortal,2026_06_16_retired_immortals,MUME retired immortal list,in_game_retired_immortal_list,,view wizretired,List current as of 2026-06-16,299,Aetirus is listed as retired a Boardreader.,medium,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.
immortal_2026_06_16_retired_immortals_agamand_300_listed_retired_immortal,char_agamand,Agamand,Agamand,Agamand,retired,Boardreader,no,no,listed_retired_immortal,2026_06_16_retired_immortals,MUME retired immortal list,in_game_retired_immortal_list,,view wizretired,List current as of 2026-06-16,300,Agamand is listed as retired a Boardreader.,medium,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.
immortal_2026_06_16_retired_immortals_aglaruin_301_listed_retired_immortal,char_aglaruin,Aglaruin,Aglaruin,Aglaruin,retired,Boardreader,no,no,listed_retired_immortal,2026_06_16_retired_immortals,MUME retired immortal list,in_game_retired_immortal_list,,view wizretired,List current as of 2026-06-16,301,Aglaruin is listed as retired a Boardreader.,medium,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.
immortal_2026_06_16_retired_immortals_ahti_302_listed_retired_immortal,char_ahti,Ahti,Ahti,Ahti,retired,Boardreader,no,no,listed_retired_immortal,2026_06_16_retired_immortals,MUME retired immortal list,in_game_retired_immortal_list,,view wizretired,List current as of 2026-06-16,302,Ahti is listed as retired a Boardreader.,medium,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.
immortal_2026_06_16_retired_immortals_ahura_303_listed_retired_immortal,char_ahura,Ahura,Ahura,Ahura,retired,Boardreader,no,no,listed_retired_immortal,2026_06_16_retired_immortals,MUME retired immortal list,in_game_retired_immortal_list,,view wizretired,List current as of 2026-06-16,303,Ahura is listed as retired a Boardreader.,medium,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.
immortal_2026_06_16_retired_immortals_aiele_204_listed_retired_immortal,char_aielë,Aielë,Aielë,Aielë,retired,Maia,no,no,listed_retired_immortal,2026_06_16_retired_immortals,MUME retired immortal list,in_game_retired_immortal_list,,view wizretired,List current as of 2026-06-16,204,Aielë is listed as retired a Maia.,medium,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.
immortal_2026_06_16_retired_immortals_aikios_304_listed_retired_immortal,char_aikios,Aikios,Aikios,Aikios,retired,Boardreader,no,no,listed_retired_immortal,2026_06_16_retired_immortals,MUME retired immortal list,in_game_retired_immortal_list,,view wizretired,List current as of 2026-06-16,304,Aikios is listed as retired a Boardreader.,medium,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.
immortal_2026_06_16_retired_immortals_ainagul_305_listed_retired_immortal,char_ainagul,Ainagul,Ainagul,Ainagul,retired,Boardreader,no,no,listed_retired_immortal,2026_06_16_retired_immortals,MUME retired immortal list,in_game_retired_immortal_list,,view wizretired,List current as of 2026-06-16,305,Ainagul is listed as retired a Boardreader.,medium,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.
immortal_2026_06_16_retired_immortals_air_306_listed_retired_immortal,char_air,Air,Air,Air,retired,Boardreader,no,no,listed_retired_immortal,2026_06_16_retired_immortals,MUME retired immortal list,in_game_retired_immortal_list,,view wizretired,List current as of 2026-06-16,306,Air is listed as retired a Boardreader.,medium,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.
immortal_2026_06_16_retired_immortals_ajax_307_listed_retired_immortal,char_ajax,Ajax,Ajax,Ajax,retired,Boardreader,no,no,listed_retired_immortal,2026_06_16_retired_immortals,MUME retired immortal list,in_game_retired_immortal_list,,view wizretired,List current as of 2026-06-16,307,Ajax is listed as retired a Boardreader.,medium,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.
immortal_2026_06_16_retired_immortals_akihiko_308_listed_retired_immortal,char_akihiko,Akihiko,Akihiko,Akihiko,retired,Boardreader,no,no,listed_retired_immortal,2026_06_16_retired_immortals,MUME retired immortal list,in_game_retired_immortal_list,,view wizretired,List current as of 2026-06-16,308,Akihiko is listed as retired a Boardreader.,medium,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.
immortal_2026_06_16_retired_immortals_alamar_205_listed_retired_immortal,char_alamar,Alamar,Alamar,Alamar,retired,Maia,no,no,listed_retired_immortal,2026_06_16_retired_immortals,MUME retired immortal list,in_game_retired_immortal_list,,view wizretired,List current as of 2026-06-16,205,Alamar is listed as retired a Maia.,medium,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.
immortal_2026_06_16_retired_immortals_alantir_82_listed_retired_immortal,char_alantir,Alantir,Alantir,Alantir,retired,Maia,no,no,listed_retired_immortal,2026_06_16_retired_immortals,MUME retired immortal list,in_game_retired_immortal_list,,view wizretired,List current as of 2026-06-16,82,Alantir is listed as retired a Maia.,medium,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.
immortal_2026_06_16_retired_immortals_alderon_309_listed_retired_immortal,char_alderon,Alderon,Alderon,Alderon,retired,Boardreader,no,no,listed_retired_immortal,2026_06_16_retired_immortals,MUME retired immortal list,in_game_retired_immortal_list,,view wizretired,List current as of 2026-06-16,309,Alderon is listed as retired a Boardreader.,medium,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.
immortal_2026_06_16_retired_immortals_aldor_310_listed_retired_immortal,char_aldor,Aldor,Aldor,Aldor,retired,Boardreader,no,no,listed_retired_immortal,2026_06_16_retired_immortals,MUME retired immortal list,in_game_retired_immortal_list,,view wizretired,List current as of 2026-06-16,310,Aldor is listed as retired a Boardreader.,medium,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.
immortal_2026_06_16_retired_immortals_aldro_311_listed_retired_immortal,char_aldro,Aldro,Aldro,Aldro,retired,Boardreader,no,no,listed_retired_immortal,2026_06_16_retired_immortals,MUME retired immortal list,in_game_retired_immortal_list,,view wizretired,List current as of 2026-06-16,311,Aldro is listed as retired a Boardreader.,medium,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.
immortal_2026_06_16_retired_immortals_alec_312_listed_retired_immortal,char_alec,Alec,Alec,Alec,retired,Boardreader,no,no,listed_retired_immortal,2026_06_16_retired_immortals,MUME retired immortal list,in_game_retired_immortal_list,,view wizretired,List current as of 2026-06-16,312,Alec is listed as retired a Boardreader.,medium,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.
immortal_2026_06_16_retired_immortals_aleksey_313_listed_retired_immortal,char_aleksey,Aleksey,Aleksey,Aleksey,retired,Boardreader,no,no,listed_retired_immortal,2026_06_16_retired_immortals,MUME retired immortal list,in_game_retired_immortal_list,,view wizretired,List current as of 2026-06-16,313,Aleksey is listed as retired a Boardreader.,medium,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.
immortal_2026_06_16_retired_immortals_algolas_314_listed_retired_immortal,char_algolas,Algolas,Algolas,Algolas,retired,Boardreader,no,no,listed_retired_immortal,2026_06_16_retired_immortals,MUME retired immortal list,in_game_retired_immortal_list,,view wizretired,List current as of 2026-06-16,314,Algolas is listed as retired a Boardreader.,medium,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.
immortal_2026_06_16_retired_immortals_alkar_17_listed_retired_immortal,char_alkar,Alkar,Alkar,Alkar,retired,Vala,no,no,listed_retired_immortal,2026_06_16_retired_immortals,MUME retired immortal list,in_game_retired_immortal_list,,view wizretired,List current as of 2026-06-16,17,Alkar is listed as retired a Vala.,medium,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.
immortal_2026_06_16_retired_immortals_almarea_315_listed_retired_immortal,char_almarea,Almarea,Almarea,Almarea,retired,Boardreader,no,no,listed_retired_immortal,2026_06_16_retired_immortals,MUME retired immortal list,in_game_retired_immortal_list,,view wizretired,List current as of 2026-06-16,315,Almarea is listed as retired a Boardreader.,medium,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.
immortal_2026_06_16_current_immortals_almarian_17_listed_current_immortal,char_almarian,Almarian,Almarian,Almarian,current,Maia,no,no,listed_current_immortal,2026_06_16_current_immortals,MUME current immortal list,in_game_immortal_list,,view wizlist,List current as of 2026-06-16,17,Almarian is listed as current a Maia.,medium,candidate,Copied by Lewis. (+m) means the immortal is also a Maiar Muddler / muddle code contributor.
immortal_2026_06_16_current_immortals_aloonion_18_listed_current_immortal,char_aloonion,Aloonion,Aloonion,Aloonion,current,Maia,yes,no,listed_current_immortal,2026_06_16_current_immortals,MUME current immortal list,in_game_immortal_list,,view wizlist,List current as of 2026-06-16,18,Aloonion is listed as current a Maia. Maiar Muddler / code contributor marker present.,medium,candidate,Copied by Lewis. (+m) means the immortal is also a Maiar Muddler / muddle code contributor.
immortal_2026_06_16_retired_immortals_alysia_83_listed_retired_immortal,char_alysia,Alysia,Alysia,Alysia,retired,Maia,no,no,listed_retired_immortal,2026_06_16_retired_immortals,MUME retired immortal list,in_game_retired_immortal_list,,view wizretired,List current as of 2026-06-16,83,Alysia is listed as retired a Maia.,medium,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.
immortal_2026_06_16_retired_immortals_amandil_41_listed_retired_immortal,char_amandil,Amandil,Amandil,Amandil,retired,Vala,no,no,listed_retired_immortal,2026_06_16_retired_immortals,MUME retired immortal list,in_game_retired_immortal_list,,view wizretired,List current as of 2026-06-16,41,Amandil is listed as retired a Vala.,medium,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.
immortal_2026_06_16_retired_immortals_ame_316_listed_retired_immortal,char_ame,Ame,Ame,Ame,retired,Boardreader,no,no,listed_retired_immortal,2026_06_16_retired_immortals,MUME retired immortal list,in_game_retired_immortal_list,,view wizretired,List current as of 2026-06-16,316,Ame is listed as retired a Boardreader.,medium,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.
immortal_2026_06_16_retired_immortals_amlion_206_listed_retired_immortal,char_amlion,Amlion,Amlion,Amlion,retired,Maia,no,no,listed_retired_immortal,2026_06_16_retired_immortals,MUME retired immortal list,in_game_retired_immortal_list,,view wizretired,List current as of 2026-06-16,206,Amlion is listed as retired a Maia.,medium,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.
immortal_2026_06_16_retired_immortals_ammon_207_listed_retired_immortal,char_ammon,Ammon,Ammon,Ammon,retired,Maia,no,no,listed_retired_immortal,2026_06_16_retired_immortals,MUME retired immortal list,in_game_retired_immortal_list,,view wizretired,List current as of 2026-06-16,207,Ammon is listed as retired a Maia.,medium,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.
immortal_2026_06_16_retired_immortals_amras_317_listed_retired_immortal,char_amras,Amras,Amras,Amras,retired,Boardreader,no,no,listed_retired_immortal,2026_06_16_retired_immortals,MUME retired immortal list,in_game_retired_immortal_list,,view wizretired,List current as of 2026-06-16,317,Amras is listed as retired a Boardreader.,medium,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.
immortal_2026_06_16_retired_immortals_ancalagon_18_listed_retired_immortal,char_ancalagon,Ancalagon,Ancalagon,Ancalagon,retired,Vala,no,no,listed_retired_immortal,2026_06_16_retired_immortals,MUME retired immortal list,in_game_retired_immortal_list,,view wizretired,List current as of 2026-06-16,18,Ancalagon is listed as retired a Vala.,medium,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.
immortal_2026_06_16_retired_immortals_andela_318_listed_retired_immortal,char_andela,Andela,Andela,Andela,retired,Boardreader,no,no,listed_retired_immortal,2026_06_16_retired_immortals,MUME retired immortal list,in_game_retired_immortal_list,,view wizretired,List current as of 2026-06-16,318,Andela is listed as retired a Boardreader.,medium,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.
immortal_2026_06_16_retired_immortals_andreas_319_listed_retired_immortal,char_andreas,Andreas,Andreas,Andreas,retired,Boardreader,no,no,listed_retired_immortal,2026_06_16_retired_immortals,MUME retired immortal list,in_game_retired_immortal_list,,view wizretired,List current as of 2026-06-16,319,Andreas is listed as retired a Boardreader.,medium,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.
immortal_2026_06_16_current_immortals_androg_19_listed_current_immortal,char_andróg,Andróg,Andróg,Andróg,current,Maia,no,no,listed_current_immortal,2026_06_16_current_immortals,MUME current immortal list,in_game_immortal_list,,view wizlist,List current as of 2026-06-16,19,Andróg is listed as current a Maia.,medium,candidate,Copied by Lewis. (+m) means the immortal is also a Maiar Muddler / muddle code contributor.
immortal_2026_06_16_retired_immortals_ankamon_320_listed_retired_immortal,char_ankamon,Ankamon,Ankamon,Ankamon,retired,Boardreader,no,no,listed_retired_immortal,2026_06_16_retired_immortals,MUME retired immortal list,in_game_retired_immortal_list,,view wizretired,List current as of 2026-06-16,320,Ankamon is listed as retired a Boardreader.,medium,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.
immortal_2026_06_16_retired_immortals_anne_208_listed_retired_immortal,char_anne,Anne,Anne,Anne,retired,Maia,no,no,listed_retired_immortal,2026_06_16_retired_immortals,MUME retired immortal list,in_game_retired_immortal_list,,view wizretired,List current as of 2026-06-16,208,Anne is listed as retired a Maia.,medium,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.
immortal_2026_06_16_current_immortals_anolad_56_listed_current_immortal,char_anólad,Anólad,Anólad,Anólad,current,Maia,no,no,listed_current_immortal,2026_06_16_current_immortals,MUME current immortal list,in_game_immortal_list,,view wizlist,List current as of 2026-06-16,56,Anólad is listed as current a Maia.,medium,candidate,Copied by Lewis. (+m) means the immortal is also a Maiar Muddler / muddle code contributor.
immortal_2026_06_16_retired_immortals_anomyr_321_listed_retired_immortal,char_anómyr,Anómyr,Anómyr,Anómyr,retired,Boardreader,no,no,listed_retired_immortal,2026_06_16_retired_immortals,MUME retired immortal list,in_game_retired_immortal_list,,view wizretired,List current as of 2026-06-16,321,Anómyr is listed as retired a Boardreader.,medium,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.
immortal_2026_06_16_retired_immortals_anthrax_84_listed_retired_immortal,char_anthrax,Anthrax,Anthrax,Anthrax,retired,Maia,no,no,listed_retired_immortal,2026_06_16_retired_immortals,MUME retired immortal list,in_game_retired_immortal_list,,view wizretired,List current as of 2026-06-16,84,Anthrax is listed as retired a Maia.,medium,candidate,Copied by Lewis. Includes Boardreaders and honorary True Legend entry for Norsu.
immortal_2026_06_16_current_immortals_antti_12_listed_current_immortal,char_antti,Antti,Antti,Antti,current,Vala,no,no,listed_current_immortal,2026_06_16_current_immortals,MUME current immortal list,in_game_immortal_list,,view wizlist,List current as of 2026-06-16,12,Antti is listed as current a Vala.,medium,candidate,Copied by Lewis. (+m) means the immortal is also a Maiar Muddler / muddle code contributor.
